日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2025-07-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3606.5,3612.96,3562.64,3570.15,-35.03,-0.97,5455.1,526.99,100.0,8.64
2025-07-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3569.57,3573.02,3541.12,3557.35,-12.81,-0.36,4911.34,458.56,100.0,8.61
2025-07-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3554.45,3564.01,3537.77,3544.37,-12.97,-0.36,4260.22,403.46,100.0,8.55
2025-07-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3548.19,3560.51,3541.98,3559.29,14.91,0.42,4548.17,432.15,100.0,8.59
2025-07-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3565.94,3573.59,3557.82,3568.87,9.59,0.27,5853.34,572.86,100.0,8.58
2025-07-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3573.44,3581.12,3542.63,3580.38,11.5,0.32,7871.18,785.22,100.0,8.57
2025-07-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3585.99,3613.74,3578.92,3581.06,0.69,0.02,8119.42,822.23,100.0,8.6
2025-07-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3580.74,3581.41,3561.55,3572.08,-8.99,-0.25,7694.61,777.07,100.0,8.53
2025-07-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3568.87,3579.41,3544.84,3547.37,-24.71,-0.69,6639.99,674.11,100.0,8.48
2025-07-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3548.3,3563.86,3535.73,3540.18,-7.19,-0.2,6075.71,659.79,100.0,8.47
2025-07-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3539.76,3546.07,3506.46,3515.62,-24.57,-0.69,6020.84,624.66,100.0,8.42
2025-07-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3514.42,3549.25,3513.07,3529.39,13.77,0.39,6464.49,664.18,100.0,8.5
2025-07-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3524.88,3525.16,3473.23,3480.77,-48.62,-1.38,7350.13,759.6,100.0,8.45
2025-08-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3481.52,3496.92,3472.6,3481.48,0.71,0.02,5976.46,554.57,100.0,8.41
2025-08-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3471.66,3500.06,3471.66,3494.44,12.96,0.37,5384.35,488.37,100.0,8.45
2025-08-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3495.41,3532.23,3493.66,3531.26,36.82,1.05,5548.69,511.51,100.0,8.56
2025-08-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3532.92,3539.01,3516.78,3528.01,-3.24,-0.09,4635.66,437.77,100.0,8.57
2025-08-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3530.22,3539.88,3517.38,3537.71,9.69,0.27,4756.12,457.89,100.0,8.62
2025-08-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3536.94,3551.56,3534.0,3540.62,2.91,0.08,4505.63,433.3,100.0,8.61
2025-08-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3541.59,3544.29,3512.82,3521.44,-19.17,-0.54,5523.33,519.54,100.0,8.54
2025-08-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3521.63,3547.12,3521.63,3535.85,14.41,0.41,5157.25,487.06,100.0,8.61
2025-08-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3537.09,3540.79,3517.6,3521.38,-14.47,-0.41,6288.3,618.95,100.0,8.55
2025-08-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3523.55,3543.58,3513.53,3513.61,-7.77,-0.22,5750.38,604.29,100.0,8.56
2025-08-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3514.76,3515.62,3484.51,3508.42,-5.2,-0.15,8347.0,793.87,100.0,8.49
2025-08-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3520.37,3541.32,3510.82,3525.54,17.12,0.49,7405.82,790.36,100.0,8.51
2025-08-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3530.22,3535.98,3514.83,3523.46,-2.08,-0.06,6140.54,673.34,100.0,8.52
2025-08-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3519.25,3545.88,3506.95,3544.32,20.86,0.59,6225.39,629.25,100.0,8.58
2025-08-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3546.44,3565.84,3539.66,3561.28,16.96,0.48,6630.98,656.5,100.0,8.65
2025-08-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3559.89,3559.89,3525.44,3555.39,-5.89,-0.16,6841.34,700.15,100.0,8.66
2025-08-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3558.85,3586.68,3553.84,3586.65,31.26,0.88,8330.8,863.82,100.0,8.72
2025-08-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3585.24,3587.86,3574.2,3576.27,-10.38,-0.29,5946.01,614.39,100.0,8.69
2025-08-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3573.1,3574.83,3508.25,3508.25,-68.03,-1.9,8120.22,818.72,100.0,8.52
2025-08-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3508.59,3520.78,3475.57,3513.7,5.45,0.15,7294.66,709.29,100.0,8.52
2025-08-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3511.53,3555.71,3502.86,3502.86,-10.84,-0.31,10720.11,1107.79,100.0,8.5
2025-09-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3508.51,3520.66,3488.96,3491.97,-10.89,-0.31,9679.56,969.99,100.0,8.79
2025-09-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3496.55,3519.52,3490.05,3519.52,27.55,0.79,8972.24,904.32,100.0,8.95
2025-09-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3524.28,3525.86,3468.92,3477.78,-41.73,-1.18,6649.67,680.42,100.0,8.86
2025-09-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3476.7,3488.44,3442.51,3485.25,7.46,0.21,9331.74,878.08,100.0,8.95
2025-09-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3480.16,3480.16,3451.38,3470.56,-14.68,-0.42,6435.79,610.31,100.0,8.85
2025-09-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3466.37,3484.65,3463.71,3473.04,2.48,0.07,6760.08,655.77,100.0,8.82
2025-09-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3472.86,3483.28,3463.22,3481.02,7.98,0.23,5158.42,523.17,100.0,8.85
2025-09-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3478.69,3487.4,3468.78,3480.02,-0.99,-0.03,5025.36,464.02,100.0,8.84
2025-09-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3477.79,3497.64,3462.23,3497.26,17.23,0.5,6532.54,630.69,100.0,8.88
2025-09-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3495.19,3499.88,3463.49,3466.12,-31.14,-0.89,6924.53,700.39,100.0,8.8
2025-09-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3466.57,3467.3,3441.73,3448.65,-17.47,-0.5,6716.92,620.13,100.0,8.76
2025-09-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3448.08,3454.76,3427.71,3432.84,-15.81,-0.46,7826.89,689.05,100.0,8.68
2025-09-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3430.42,3440.33,3418.35,3433.42,0.58,0.02,6455.21,611.96,100.0,8.66
2025-09-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3433.08,3433.08,3362.94,3373.38,-60.03,-1.75,8432.57,806.16,100.0,8.48
2025-09-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3369.46,3378.44,3352.64,3372.32,-1.07,-0.03,6640.9,587.16,100.0,8.44
2025-09-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3373.77,3379.87,3345.19,3353.63,-18.69,-0.55,5301.38,497.08,100.0,8.37
2025-09-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3350.03,3377.12,3336.55,3375.93,22.31,0.66,8162.9,711.54,100.0,8.48
2025-09-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3371.82,3401.19,3369.84,3382.08,6.14,0.18,6150.81,546.93,100.0,8.46
2025-09-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3379.13,3379.13,3346.85,3354.8,-27.28,-0.81,5570.28,532.67,100.0,8.42
2025-09-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3349.19,3367.22,3332.47,3359.5,4.7,0.14,5128.67,508.46,100.0,8.44
2025-09-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3359.27,3385.63,3337.72,3365.41,5.91,0.18,7338.53,723.04,100.0,8.41
2025-09-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3363.88,3363.88,3340.24,3345.42,-19.99,-0.59,5942.14,586.22,100.0,8.37
2025-10-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3344.6,3368.07,3336.83,3367.74,22.32,0.67,8021.24,764.56,100.0,8.43
2025-10-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3361.5,3407.8,3359.5,3402.27,34.53,1.03,8789.83,783.51,100.0,8.48
2025-10-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3365.61,3414.84,3357.12,3410.52,8.25,0.24,8802.86,808.76,100.0,8.48
2025-10-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3408.48,3460.93,3401.0,3457.51,46.98,1.38,10428.39,982.71,100.0,8.66
2025-10-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3453.5,3471.64,3444.94,3468.3,10.8,0.31,7495.48,717.07,100.0,8.7
2025-10-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3464.42,3491.97,3463.29,3489.6,21.3,0.61,7804.99,723.2,100.0,8.83
2025-10-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3486.31,3510.75,3469.23,3474.99,-14.62,-0.42,7371.12,684.15,100.0,8.8
2025-10-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3481.21,3485.48,3442.74,3482.39,7.4,0.21,7104.36,632.34,100.0,8.84
2025-10-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3482.0,3506.8,3480.79,3500.51,18.13,0.52,7157.17,668.25,100.0,8.89
2025-10-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3496.96,3524.34,3496.96,3518.64,18.13,0.52,6838.62,587.22,100.0,8.99
2025-10-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3518.04,3550.58,3517.34,3547.81,29.17,0.83,8273.89,697.73,100.0,9.06
2025-10-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3540.24,3540.24,3514.48,3521.24,-26.57,-0.75,7415.14,641.65,100.0,9.03
2025-10-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3521.61,3547.33,3500.89,3534.3,13.06,0.37,8450.5,786.27,100.0,9.1
2025-10-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3535.79,3544.29,3515.28,3528.34,-5.95,-0.17,6825.48,592.66,100.0,9.11
2025-10-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3526.47,3527.2,3491.33,3510.95,-17.39,-0.49,7463.29,708.71,100.0,9.02
2025-10-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3508.34,3534.02,3502.79,3507.59,-3.36,-0.09,7135.86,700.95,100.0,9.02
2025-10-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3512.76,3513.03,3482.67,3493.38,-14.21,-0.4,9015.02,793.62,100.0,8.95
2025-11-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3497.05,3525.88,3491.59,3525.28,31.9,0.91,7068.5,637.26,100.0,9.06
2025-11-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3525.82,3565.36,3522.27,3555.03,29.75,0.84,7816.67,727.48,100.0,9.18
2025-11-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3547.35,3563.18,3531.86,3553.2,-1.83,-0.05,5985.59,552.78,100.0,9.17
2025-11-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3551.38,3571.69,3541.06,3561.35,8.15,0.23,5766.65,566.93,100.0,9.17
2025-11-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3560.0,3581.45,3558.75,3560.92,-0.43,-0.01,5160.86,479.29,100.0,9.16
2025-11-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3560.54,3588.67,3550.18,3586.97,26.06,0.73,5611.69,557.51,100.0,9.23
2025-11-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3585.67,3602.83,3577.89,3598.42,11.44,0.32,4860.99,476.22,100.0,9.25
2025-11-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3608.47,3636.96,3608.47,3617.66,19.24,0.53,6714.49,717.33,100.0,9.34
2025-11-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3619.84,3625.09,3584.55,3610.03,-7.63,-0.21,6231.64,623.47,100.0,9.33
2025-11-14,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3606.63,3632.68,3601.28,3601.28,-8.74,-0.24,6121.16,581.64,100.0,9.32
2025-11-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3598.41,3599.13,3556.54,3565.15,-36.14,-1.0,6257.49,563.79,100.0,9.22
2025-11-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3562.74,3566.92,3532.21,3542.28,-22.87,-0.64,5166.91,482.54,100.0,9.19
2025-11-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3543.13,3565.11,3542.11,3551.74,9.47,0.27,5781.34,523.88,100.0,9.3
2025-11-20,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3552.37,3595.8,3548.68,3564.9,13.16,0.37,7566.64,634.15,100.0,9.34
2025-11-21,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3557.01,3568.28,3502.78,3504.58,-60.33,-1.69,7989.22,734.71,100.0,9.25
2025-11-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3511.8,3519.38,3482.87,3483.77,-20.81,-0.59,6728.76,610.13,100.0,9.16
2025-11-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3489.7,3516.91,3478.86,3511.87,28.1,0.81,5815.1,534.4,100.0,9.24
2025-11-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3515.08,3529.32,3495.18,3497.55,-14.32,-0.41,5320.2,478.28,100.0,9.16
2025-11-27,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3496.85,3517.94,3482.12,3508.27,10.72,0.31,4896.3,465.39,100.0,9.22
2025-11-28,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3505.58,3505.95,3487.2,3500.89,-7.38,-0.21,4947.72,433.14,100.0,9.15
2025-12-01,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3503.56,3522.27,3495.11,3521.02,20.13,0.57,6272.64,564.66,100.0,9.18
2025-12-02,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3519.02,3533.39,3514.38,3533.39,12.38,0.35,4834.07,450.47,100.0,9.21
2025-12-03,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3529.5,3547.96,3522.02,3529.15,-4.25,-0.12,5388.92,465.04,100.0,9.16
2025-12-04,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3527.79,3534.41,3512.32,3515.71,-13.44,-0.38,4344.73,376.47,100.0,9.13
2025-12-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3514.2,3522.25,3489.3,3511.64,-4.07,-0.11,5396.86,534.37,100.0,9.11
2025-12-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3515.92,3519.67,3496.42,3505.25,-6.38,-0.18,5499.85,561.57,100.0,9.11
2025-12-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3502.53,3502.55,3485.31,3487.61,-17.64,-0.5,5155.61,481.75,100.0,9.11
2025-12-10,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3483.8,3490.39,3462.47,3477.64,-9.97,-0.29,5547.97,510.48,100.0,9.0
2025-12-11,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3476.92,3478.84,3448.39,3455.62,-22.02,-0.63,5275.48,499.82,100.0,9.01
2025-12-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3453.97,3454.77,3433.17,3444.67,-10.95,-0.32,7807.08,753.54,100.0,8.96
2025-12-15,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3437.82,3465.92,3432.97,3453.32,8.65,0.25,5751.86,577.14,100.0,8.7
2025-12-16,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3451.73,3459.25,3429.68,3436.33,-17.0,-0.49,5069.3,485.94,100.0,8.65
2025-12-17,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3432.47,3454.2,3418.53,3440.83,4.5,0.13,5310.68,519.67,100.0,8.69
2025-12-18,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3438.37,3477.92,3433.44,3473.35,32.53,0.95,5044.05,467.54,100.0,8.68
2025-12-19,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3469.61,3485.06,3458.74,3472.23,-1.12,-0.03,4897.9,463.39,100.0,8.64
2025-12-22,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3471.32,3472.35,3451.2,3452.12,-20.12,-0.58,4564.94,458.93,100.0,8.62
2025-12-23,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3452.88,3468.89,3449.69,3453.61,1.5,0.04,4541.32,438.69,100.0,8.66
2025-12-24,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3452.35,3460.28,3439.68,3456.09,2.48,0.07,4130.85,393.58,100.0,8.63
2025-12-25,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3456.49,3476.91,3454.6,3463.98,7.89,0.23,3853.45,385.61,100.0,8.63
2025-12-26,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3461.99,3469.0,3452.35,3456.73,-7.26,-0.21,3903.94,392.24,100.0,8.59
2025-12-29,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3456.31,3467.5,3448.41,3453.9,-2.82,-0.08,5370.37,513.72,100.0,8.65
2025-12-30,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3450.33,3450.73,3432.94,3442.2,-11.71,-0.34,4980.51,496.19,100.0,8.63
2025-12-31,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3443.05,3458.64,3441.08,3442.76,0.56,0.02,4418.21,423.67,100.0,8.66
2026-01-05,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3448.19,3457.84,3435.25,3454.53,11.77,0.34,6296.6,656.03,100.0,8.64
2026-01-06,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3454.75,3482.86,3448.34,3482.86,28.32,0.82,7393.33,783.62,100.0,8.7
2026-01-07,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3479.77,3483.27,3464.89,3468.38,-14.48,-0.42,6286.01,650.62,100.0,8.64
2026-01-08,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3464.73,3464.73,3440.63,3445.8,-22.58,-0.65,5853.67,683.69,100.0,8.57
2026-01-09,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3449.75,3452.98,3438.43,3451.33,5.53,0.16,6072.4,685.79,100.0,8.57
2026-01-12,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3444.04,3460.78,3435.87,3459.33,8.01,0.23,6869.34,723.13,100.0,8.58
2026-01-13,931446,中证东方红红利低波动指数,东证红利低波,CSI Dongfanghong Dividend Low Volatility Index,DFH Dividend Low Volatility,3461.41,3481.37,3455.67,3461.65,2.31,0.07,7303.13,741.05,100.0,8.62
